Date,Date (MM_YY),Agent,Gallons
1967-06-21,06_67,Orange,2790
1967-06-22,06_67,Orange,2790
1967-06-22,06_67,Orange,3000
1967-06-22,06_67,Orange,2640
1967-06-22,06_67,Orange,6060
1967-06-23,06_67,Orange,6510
1967-06-23,06_67,White,1785
1967-06-23,06_67,White,2790
1967-06-23,06_67,White,3680
1967-06-23,06_67,Orange,2740
1967-06-23,06_67,Orange,2790
1967-06-23,06_67,Orange,900
1967-06-24,06_67,Orange,3460
1967-06-24,06_67,White,2790
1967-06-24,06_67,Orange,5580
1967-06-24,06_67,Orange,2690
1967-06-24,06_67,Orange,1860
1967-06-25,06_67,Orange,1540
1967-06-25,06_67,Orange,2790
1967-06-25,06_67,Orange,2790
1967-06-25,06_67,White,2790
1967-06-25,06_67,White,3720
1967-06-26,06_67,Orange,2790
1967-06-26,06_67,Orange,1500
1967-06-26,06_67,Orange,2790
1967-06-26,06_67,White,5580
1967-06-26,06_67,White,3720
1967-06-26,06_67,White,6510
1967-06-26,06_67,Orange,600
1967-06-27,06_67,Orange,4650
1967-06-27,06_67,White,5580
1967-06-27,06_67,Orange,1860
1967-06-27,06_67,Orange,2790
1967-06-28,06_67,Orange,6510
1967-06-28,06_67,White,2790
1967-06-28,06_67,Orange,1860
1967-06-28,06_67,Orange,2790
1967-06-29,06_67,Orange,1860
1967-06-29,06_67,Orange,1780
1967-06-29,06_67,Orange,2790
1967-06-29,06_67,Orange,4500
1967-06-29,06_67,Orange,4650
1967-06-29,06_67,Orange,2000
1967-06-30,06_67,Orange,6055
1967-06-30,06_67,Orange,3000
1967-06-30,06_67,White,3570
1967-06-30,06_67,White,2790
1967-06-30,06_67,Orange,2790
1967-06-30,06_67,Orange,2180
1967-06-30,06_67,Orange,2790
1967-07-01,07_67,Orange,2790
1967-07-01,07_67,Orange,5480
1967-07-01,07_67,White,930
1967-07-01,07_67,White,2700
1967-07-02,07_67,Orange,2790
1967-07-02,07_67,White,3720
1967-07-02,07_67,White,5485
1967-07-02,07_67,White,6510
1967-07-02,07_67,Orange,900
1967-07-02,07_67,Orange,2790
1967-07-02,07_67,Orange,2550
1967-07-02,07_67,White,2790
1967-07-03,07_67,Orange,400
1967-07-03,07_67,Orange,930
1967-07-03,07_67,Orange,6200
1967-07-03,07_67,Orange,5580
1967-07-03,07_67,White,470
1967-07-04,07_67,Orange,2790
1967-07-04,07_67,Orange,4650
1967-07-04,07_67,Orange,3720
1967-07-04,07_67,Orange,2600
1967-07-04,07_67,Orange,2300
1967-07-05,07_67,Orange,2790
1967-07-05,07_67,Orange,2360
1967-07-05,07_67,Orange,1300
1967-07-05,07_67,Orange,5580
1967-07-05,07_67,Orange,4650
1967-07-06,07_67,White,5950
1967-07-06,07_67,Orange,250
1967-07-06,07_67,Orange,4650
1967-07-06,07_67,Orange,2000
1967-07-07,07_67,Orange,15
1967-07-07,07_67,Orange,85
1967-07-07,07_67,Orange,2790
1967-07-07,07_67,White,5580
1967-07-08,07_67,White,2000
1967-07-08,07_67,White,2000
1967-07-08,07_67,Orange,4000
1967-07-08,07_67,Orange,4000
1967-07-08,07_67,White,2000
1967-07-08,07_67,White,2000
1967-07-08,07_67,White,2000
1967-07-09,07_67,Orange,2800
1967-07-09,07_67,Orange,3000
1967-07-09,07_67,White,4000
1967-07-09,07_67,White,6000
1967-07-10,07_67,Orange,3000
1967-07-11,07_67,White,3000
1967-07-11,07_67,White,4000
1967-07-11,07_67,Orange,500
1967-07-12,07_67,Orange,1800
1967-07-12,07_67,Orange,1900
1967-07-12,07_67,Orange,2450
1967-07-12,07_67,White,5900
1967-07-13,07_67,Orange,814
1967-07-13,07_67,Orange,3000
1967-07-13,07_67,Orange,4000
1967-07-14,07_67,White,750
1967-07-14,07_67,White,2000
1967-07-14,07_67,Orange,3000
1967-07-14,07_67,Orange,2000
1967-07-14,07_67,Orange,2100
1967-07-15,07_67,Orange,2700
1967-07-15,07_67,Orange,3000
1967-07-15,07_67,White,2000
1967-07-15,07_67,White,6000
1967-07-15,07_67,White,6000
1967-07-15,07_67,Orange,2000
1967-07-16,07_67,Orange,2750
1967-07-16,07_67,Orange,3000
1967-07-16,07_67,Orange,3000
1967-07-16,07_67,White,2600
1967-07-16,07_67,Orange,400
1967-07-17,07_67,Orange,3000
1967-07-17,07_67,Orange,
1967-07-17,07_67,White,2500
1967-07-17,07_67,White,5900
1967-07-17,07_67,Orange,3000
1967-07-17,07_67,Orange,3000
1967-07-17,07_67,Orange,3000
1967-07-17,07_67,White,2000
1967-07-18,07_67,Orange,
1967-07-18,07_67,Orange,2400
1967-07-18,07_67,Orange,2900
1967-07-19,07_67,White,1000
1967-07-19,07_67,White,5000
1967-07-19,07_67,White,2850
1967-07-19,07_67,White,5000
1967-07-19,07_67,Orange,5000
1967-07-19,07_67,Orange,1000
1967-07-19,07_67,Orange,3000
1967-07-19,07_67,Orange,3000
1967-07-19,07_67,White,3000
1967-07-20,07_67,Orange,2925
1967-07-20,07_67,Orange,2800
1967-07-20,07_67,Orange,2500
1967-07-20,07_67,Orange,3000
1967-07-20,07_67,Orange,6000
1967-07-20,07_67,Orange,6000
1967-07-20,07_67,White,1000
1967-07-20,07_67,Orange,1000
1967-07-20,07_67,Orange,
1967-07-21,07_67,Orange,4000
1967-07-21,07_67,Orange,
1967-07-21,07_67,White,3000
1967-07-21,07_67,Orange,2950
1967-07-21,07_67,Orange,1725
1967-07-21,07_67,Orange,2100
1967-07-21,07_67,Orange,500
1967-07-22,07_67,Orange,3000
1967-07-22,07_67,Orange,
1967-07-22,07_67,Orange,2950
1967-07-23,07_67,Orange,2000
1967-07-23,07_67,Orange,2500
1967-07-23,07_67,Orange,6000
1967-07-23,07_67,Orange,4640
1967-07-23,07_67,White,725
1967-07-23,07_67,Orange,350
1967-07-24,07_67,Orange,2000
1967-07-24,07_67,White,2700
1967-07-24,07_67,White,2800
1967-07-24,07_67,Orange,
1967-07-25,07_67,White,5950
1967-07-25,07_67,Orange,
1967-07-25,07_67,White,5800
1967-07-25,07_67,White,2850
1967-07-25,07_67,White,2850
1967-07-26,07_67,Orange,1000
1967-07-26,07_67,Orange,
1967-07-26,07_67,White,5900
1967-07-26,07_67,Orange,2700
1967-07-26,07_67,White,5000
1967-07-27,07_67,White,3000
1967-07-27,07_67,Orange,
1967-07-27,07_67,White,3600
1967-07-27,07_67,White,6000
1967-07-27,07_67,White,6000
1967-07-27,07_67,White,6000
1967-07-27,07_67,White,3600
1967-07-27,07_67,Orange,
1967-07-28,07_67,Orange,2000
1967-07-28,07_67,White,2950
1967-07-28,07_67,White,3000
1967-07-28,07_67,White,3000
1967-07-28,07_67,White,5350
1967-07-28,07_67,Orange,
1967-07-29,07_67,Orange,1750
1967-07-30,07_67,Orange,1440
1967-07-30,07_67,Orange,2000
1967-07-30,07_67,Orange,1000
1967-07-30,07_67,White,2700
1967-07-30,07_67,White,2000
1967-07-30,07_67,White,3000
1967-07-30,07_67,White,5550
1967-07-30,07_67,Orange,500
1967-07-31,07_67,White,2000
1967-07-31,07_67,Orange,5900
1967-07-31,07_67,Orange,2650
1967-07-31,07_67,Orange,1000
1967-07-31,07_67,Orange,2000
1967-08-01,08_67,Orange,5000
1967-08-01,08_67,Orange,400
1967-08-01,08_67,Orange,400
1967-08-02,08_67,Orange,2950
1967-08-02,08_67,White,3000
1967-08-03,08_67,Orange,1600
1967-08-05,08_67,Orange,4000
1967-08-05,08_67,White,2000
1967-08-06,08_67,Orange,2900
1967-08-06,08_67,Orange,3000
1967-08-06,08_67,White,5800
1967-08-07,08_67,Orange,1950
1967-08-07,08_67,White,3000
1967-08-07,08_67,Orange,900
1967-08-07,08_67,Orange,1450
1967-08-08,08_67,Orange,250
1967-08-08,08_67,Orange,1400
1967-08-08,08_67,Blue,500
1967-08-09,08_67,White,800
1967-08-09,08_67,Orange,4850
1967-08-09,08_67,Blue,1690
1967-08-10,08_67,Orange,1850
1967-08-10,08_67,Blue,2800
1967-08-11,08_67,Orange,1575
1967-08-11,08_67,White,6000
1967-08-11,08_67,Blue,3000
1967-08-11,08_67,Blue,2600
1967-08-12,08_67,White,1400
1967-08-12,08_67,Orange,2875
1967-08-12,08_67,Orange,1450
1967-08-13,08_67,Orange,1000
1967-08-13,08_67,Blue,1150
1967-08-13,08_67,White,5000
1967-08-13,08_67,Orange,4000
1967-08-14,08_67,Orange,2000
1967-08-14,08_67,Orange,1000
1967-08-14,08_67,Orange,2725
1967-08-14,08_67,White,1000
1967-08-14,08_67,White,4000
1967-08-15,08_67,Orange,1000
1967-08-15,08_67,Orange,1850
1967-08-15,08_67,Blue,2400
1967-08-15,08_67,White,5000
1967-08-15,08_67,White,3000
1967-08-15,08_67,White,3000
1967-08-16,08_67,White,5600
1967-08-16,08_67,Orange,1000
1967-08-17,08_67,Orange,1000
1967-08-17,08_67,White,4000
1967-08-17,08_67,Orange,1850
1967-08-17,08_67,Blue,1550
1967-08-18,08_67,White,4000
1967-08-18,08_67,Orange,4890
1967-08-18,08_67,Blue,550
1967-08-18,08_67,Blue,1800
1967-08-18,08_67,White,4000
1967-08-18,08_67,White,1000
1967-08-19,08_67,Orange,4300
1967-08-20,08_67,Blue,2350
1967-08-21,08_67,Orange,1900
1967-08-21,08_67,White,3800
1967-08-21,08_67,White,2000
1967-08-21,08_67,White,5000
1967-08-21,08_67,Blue,2000
1967-08-21,08_67,Blue,1800
1967-08-21,08_67,Orange,2000
1967-08-22,08_67,Orange,3000
1967-08-22,08_67,White,3000
1967-08-22,08_67,White,2000
1967-08-22,08_67,Blue,2200
1967-08-22,08_67,Orange,2000
1967-08-22,08_67,Orange,3000
1967-08-22,08_67,Orange,4000
1967-08-22,08_67,Orange,3000
1967-08-23,08_67,Blue,2000
1967-08-23,08_67,Blue,2000
1967-08-23,08_67,White,3000
1967-08-23,08_67,Blue,2000
1967-08-23,08_67,Blue,2000
1967-08-23,08_67,White,3000
1967-08-23,08_67,White,3000
1967-08-24,08_67,Orange,1000
1967-08-24,08_67,Orange,2000
1967-08-24,08_67,Orange,3000
1967-08-24,08_67,Blue,2750
1967-08-24,08_67,Blue,2825
1967-08-24,08_67,White,3000
1967-08-24,08_67,White,3000
1967-08-24,08_67,White,1000
1967-08-24,08_67,White,3000
1967-08-25,08_67,White,3870
1967-08-25,08_67,White,1000
1967-08-25,08_67,Blue,2300
1967-08-25,08_67,Orange,2000
1967-08-25,08_67,Orange,5700
1967-08-25,08_67,Orange,3000
1967-08-25,08_67,Orange,2610
1967-08-26,08_67,Orange,1000
1967-08-26,08_67,White,1000
1967-08-26,08_67,White,3000
1967-08-26,08_67,Blue,3000
1967-08-26,08_67,Blue,2450
1967-08-27,08_67,Orange,3000
1967-08-27,08_67,Blue,3000
1967-08-27,08_67,Blue,2000
1967-08-28,08_67,Orange,1850
1967-08-28,08_67,Orange,4000
1967-08-28,08_67,Orange,1000
1967-08-28,08_67,Orange,4000
1967-08-28,08_67,White,1000
1967-08-28,08_67,White,2000
1967-08-28,08_67,White,2000
1967-08-29,08_67,Orange,7000
1967-08-29,08_67,Orange,3950
1967-08-29,08_67,Orange,3000
1967-08-29,08_67,Orange,1800
1967-08-29,08_67,Orange,2370
1967-08-30,08_67,White,1000
1967-08-30,08_67,Orange,55
1967-08-30,08_67,White,3000
1967-08-30,08_67,White,1000
1967-08-30,08_67,Blue,2250
1967-08-30,08_67,Orange,2000
1967-08-30,08_67,Blue,2850
1967-08-30,08_67,Orange,4000
1967-08-31,08_67,Blue,2770
1967-08-31,08_67,Blue,2770
1967-08-31,08_67,Blue,2770
1967-08-31,08_67,Orange,5200
1967-08-31,08_67,Orange,3900
1967-09-01,09_67,Orange,750
1967-09-01,09_67,Orange,3000
1967-09-01,09_67,Orange,2000
1967-09-01,09_67,Orange,3000
1967-09-01,09_67,Orange,4350
1967-09-01,09_67,Blue,1700
1967-09-02,09_67,White,2900
1967-09-02,09_67,White,3000
1967-09-02,09_67,White,1850
1967-09-02,09_67,White,2000
1967-09-02,09_67,White,2000
1967-09-03,09_67,Orange,2900
1967-09-03,09_67,Orange,3000
1967-09-04,09_67,Orange,2600
1967-09-04,09_67,White,1000
1967-09-04,09_67,Orange,7000
1967-09-04,09_67,Orange,2000
1967-09-05,09_67,Orange,3850
1967-09-05,09_67,Blue,150
1967-09-05,09_67,White,1650
1967-09-05,09_67,Orange,750
1967-09-06,09_67,Orange,2600
1967-09-06,09_67,Orange,2600
1967-09-07,09_67,Blue,100
1967-09-08,09_67,Orange,3000
1967-09-08,09_67,White,8200
1967-09-08,09_67,Blue,200
1967-09-09,09_67,Orange,3000
1967-09-09,09_67,Orange,3000
1967-09-09,09_67,Orange,2450
1967-09-09,09_67,Orange,5000
1967-09-10,09_67,Orange,2650
1967-09-10,09_67,Orange,2500
1967-09-10,09_67,Orange,2900
1967-09-10,09_67,Orange,2500
1967-09-11,09_67,Orange,2600
1967-09-11,09_67,Orange,3000
1967-09-11,09_67,Orange,6000
1967-09-11,09_67,Orange,5000
1967-09-12,09_67,Orange,1500
1967-09-12,09_67,Orange,3000
1967-09-12,09_67,Orange,1450
1967-09-12,09_67,Orange,3000
1967-09-12,09_67,Orange,2000
1967-09-12,09_67,Orange,5930
1967-09-13,09_67,Orange,5680
1967-09-13,09_67,Orange,6000
1967-09-13,09_67,Orange,3000
1967-09-13,09_67,Orange,5680
1967-09-14,09_67,Orange,2800
1967-09-14,09_67,Orange,3000
1967-09-14,09_67,Orange,2950
1967-09-14,09_67,Orange,4600
1967-09-14,09_67,Orange,3000
1967-09-15,09_67,Orange,2700
1967-09-15,09_67,Orange,5000
1967-09-15,09_67,Orange,3000
1967-09-15,09_67,Orange,3000
1967-09-15,09_67,Orange,5300
1967-09-16,09_67,Orange,3000
1967-09-16,09_67,Orange,2400
1967-09-16,09_67,Orange,2700
1967-09-16,09_67,Orange,2000
1967-09-17,09_67,Orange,1500
1967-09-17,09_67,Orange,2400
1967-09-17,09_67,Orange,4000
1967-09-17,09_67,White,3000
1967-09-18,09_67,Orange,2900
1967-09-18,09_67,Orange,3965
1967-09-18,09_67,Orange,5000
1967-09-18,09_67,Orange,2000
1967-09-18,09_67,Orange,2000
1967-09-18,09_67,Orange,3965
1967-09-19,09_67,Orange,2000
1967-09-19,09_67,Orange,2550
1967-09-19,09_67,Orange,3000
1967-09-19,09_67,Orange,2000
1967-09-19,09_67,Orange,3600
1967-09-20,09_67,Orange,1000
1967-09-20,09_67,Orange,3000
1967-09-20,09_67,Orange,3000
1967-09-20,09_67,Orange,5620
1967-09-20,09_67,Blue,1800
1967-09-21,09_67,Orange,2000
1967-09-21,09_67,Blue,1600
1967-09-21,09_67,Blue,2400
1967-09-22,09_67,Orange,4820
1967-09-22,09_67,Orange,2000
1967-09-22,09_67,Orange,2000
1967-09-22,09_67,Orange,4525
1967-09-22,09_67,Blue,2000
1967-09-23,09_67,Orange,2400
1967-09-23,09_67,Orange,5900
1967-09-23,09_67,Blue,3000
1967-09-23,09_67,Orange,5250
1967-09-23,09_67,Blue,3000
1967-09-24,09_67,Orange,3000
1967-09-24,09_67,Orange,4800
1967-09-24,09_67,Orange,3000
1967-09-24,09_67,Blue,3000
1967-09-24,09_67,Orange,3000
1967-09-24,09_67,Orange,2000
1967-09-25,09_67,Orange,2950
1967-09-25,09_67,Orange,2000
1967-09-25,09_67,Blue,3000
1967-09-25,09_67,White,6000
1967-09-25,09_67,White,4650
1967-09-25,09_67,White,4650
1967-09-25,09_67,Blue,3000
1967-09-26,09_67,Blue,2600
1967-09-26,09_67,White,3000
1967-09-26,09_67,Blue,1700
1967-09-26,09_67,Orange,5700
1967-09-26,09_67,Orange,1200
1967-09-26,09_67,Orange,4950
1967-09-26,09_67,Orange,2250
1967-09-27,09_67,Orange,1800
1967-09-27,09_67,Orange,2750
1967-09-27,09_67,White,5700
1967-09-27,09_67,Blue,2800
1967-09-27,09_67,White,2000
1967-09-27,09_67,White,6000
1967-09-28,09_67,Orange,2950
1967-09-28,09_67,Orange,1850
1967-09-28,09_67,Orange,5000
1967-09-28,09_67,Blue,2950
1967-09-28,09_67,Blue,3000
1967-09-29,09_67,Blue,2000
1967-09-29,09_67,Orange,400
1967-09-29,09_67,Blue,1650
1967-09-29,09_67,Blue,2000
1967-09-29,09_67,Orange,2725
1967-09-29,09_67,Blue,3000
1967-09-30,09_67,Orange,3000
1967-09-30,09_67,Blue,2000
1967-09-30,09_67,Blue,2000
1967-09-30,09_67,Blue,1100
1967-09-30,09_67,Blue,4800
1967-09-30,09_67,Orange,400
1967-10-01,10_67,Orange,4400
1967-10-01,10_67,Blue,2000
1967-10-01,10_67,Blue,3000
1967-10-01,10_67,Orange,225
1967-10-02,10_67,Orange,5000
1967-10-02,10_67,Blue,2000
1967-10-02,10_67,Blue,2000
1967-10-02,10_67,Orange,3000
1967-10-02,10_67,Blue,2000
1967-10-03,10_67,Orange,3300
1967-10-03,10_67,Blue,1600
1967-10-03,10_67,Blue,1850
1967-10-03,10_67,Orange,400
1967-10-03,10_67,Orange,3000
1967-10-04,10_67,Orange,2550
1967-10-04,10_67,Orange,2800
1967-10-04,10_67,Blue,6000
1967-10-04,10_67,Orange,150
1967-10-05,10_67,Orange,3000
1967-10-05,10_67,Orange,100
1967-10-05,10_67,Orange,1930
1967-10-05,10_67,Orange,3000
1967-10-05,10_67,Orange,2800
1967-10-06,10_67,Orange,6000
1967-10-06,10_67,Orange,2000
1967-10-06,10_67,Orange,100
1967-10-06,10_67,Blue,500
1967-10-06,10_67,Blue,1700
1967-10-06,10_67,Blue,3000
1967-10-06,10_67,Blue,2950
1967-10-06,10_67,Orange,5000
1967-10-07,10_67,Blue,2900
1967-10-07,10_67,Blue,3000
1967-10-07,10_67,Blue,3000
1967-10-07,10_67,Blue,2900
1967-10-07,10_67,White,75
1967-10-08,10_67,Orange,5750
1967-10-08,10_67,Orange,3000
1967-10-08,10_67,Orange,2475
1967-10-08,10_67,Blue,1835
1967-10-09,10_67,Orange,2800
1967-10-09,10_67,Orange,4000
1967-10-09,10_67,White,7000
1967-10-09,10_67,Orange,250
1967-10-09,10_67,White,100
1967-10-09,10_67,White,100
1967-10-10,10_67,Blue,2800
1967-10-10,10_67,White,150
1967-10-10,10_67,White,150
1967-10-10,10_67,Orange,100
1967-10-10,10_67,Orange,1500
1967-10-10,10_67,Orange,3000
1967-10-10,10_67,Orange,2800
1967-10-10,10_67,Orange,2800
1967-10-11,10_67,Blue,3000
1967-10-11,10_67,Blue,2750
1967-10-11,10_67,Orange,2450
1967-10-11,10_67,Orange,2000
1967-10-12,10_67,Blue,3000
1967-10-12,10_67,White,7000
1967-10-12,10_67,White,3900
1967-10-13,10_67,Blue,1600
1967-10-13,10_67,Blue,1200
1967-10-13,10_67,White,8000
1967-10-13,10_67,White,2850
1967-10-13,10_67,White,2000
1967-10-14,10_67,Orange,3950
1967-10-14,10_67,Orange,4000
1967-10-14,10_67,Orange,7550
1967-10-15,10_67,Orange,3000
1967-10-15,10_67,Orange,4000
1967-10-15,10_67,Orange,6375
1967-10-15,10_67,White,4000
1967-10-16,10_67,White,3000
1967-10-16,10_67,White,2750
1967-10-16,10_67,White,4000
1967-10-16,10_67,White,6950
1967-10-16,10_67,White,4000
1967-10-17,10_67,White,3000
1967-10-17,10_67,White,3900
1967-10-17,10_67,Orange,4000
1967-10-17,10_67,Orange,5650
1967-10-17,10_67,Orange,3900
1967-10-18,10_67,Orange,4000
1967-10-18,10_67,White,4000
1967-10-18,10_67,White,3600
1967-10-18,10_67,Orange,7000
1967-10-18,10_67,Orange,3600
1967-10-20,10_67,Orange,1200
1967-10-20,10_67,Orange,3500
1967-10-20,10_67,Orange,2000
1967-10-20,10_67,White,4000
1967-10-20,10_67,White,5000
1967-10-20,10_67,White,2000
1967-10-21,10_67,Orange,4000
1967-10-21,10_67,Orange,6775
1967-10-21,10_67,White,2700
1967-10-21,10_67,White,4000
1967-10-21,10_67,Blue,1500
1967-10-22,10_67,Orange,3000
1967-10-22,10_67,White,4000
1967-10-22,10_67,Orange,6150
1967-10-22,10_67,White,4000
1967-10-23,10_67,White,4000
1967-10-23,10_67,Orange,3900
1967-10-23,10_67,Orange,3750
1967-10-24,10_67,Blue,700
1967-10-24,10_67,White,4000
1967-10-24,10_67,White,3800
1967-10-24,10_67,White,4000
1967-10-24,10_67,Blue,700
1967-10-25,10_67,Orange,3000
1967-10-25,10_67,Blue,1700
1967-10-25,10_67,Orange,7800
1967-10-25,10_67,Orange,4900
1967-10-26,10_67,Orange,4850
1967-10-26,10_67,Orange,2900
1967-10-26,10_67,Orange,7500
1967-10-26,10_67,Blue,3900
1967-10-26,10_67,Blue,3600
1967-10-27,10_67,Orange,7800
1967-10-27,10_67,Blue,3000
1967-10-27,10_67,White,4000
1967-10-27,10_67,White,2900
1967-10-28,10_67,Orange,4400
1967-10-28,10_67,Orange,7925
1967-10-28,10_67,Blue,4000
1967-10-28,10_67,Blue,3700
1967-10-29,10_67,Orange,925
1967-10-29,10_67,White,1000
1967-10-29,10_67,White,1925
1967-10-29,10_67,Orange,7600
1967-10-29,10_67,Blue,4000
1967-10-29,10_67,White,1000
1967-10-30,10_67,Orange,3500
1967-10-30,10_67,Blue,3500
1967-10-30,10_67,White,3400
1967-10-30,10_67,Blue,
1967-10-31,10_67,Orange,3900
1967-10-31,10_67,Orange,4000
1967-10-31,10_67,White,4000
1967-10-31,10_67,White,4000
1967-10-31,10_67,White,7950
1967-11-01,11_67,Orange,4000
1967-11-01,11_67,White,4000
1967-11-01,11_67,Orange,4000
1967-11-01,11_67,Orange,7800
1967-11-02,11_67,White,3600
1967-11-02,11_67,White,3000
1967-11-02,11_67,White,4000
1967-11-02,11_67,White,8000
1967-11-03,11_67,White,3750
1967-11-03,11_67,Orange,50
1967-11-03,11_67,White,2000
1967-11-03,11_67,White,3900
1967-11-03,11_67,White,3725
1967-11-03,11_67,Orange,4000
1967-11-03,11_67,Orange,6000
1967-11-04,11_67,Orange,3600
1967-11-04,11_67,Orange,7500
1967-11-04,11_67,White,4000
1967-11-04,11_67,White,4000
1967-11-04,11_67,Blue,3150
1967-11-04,11_67,Orange,200
1967-11-04,11_67,Orange,3000
1967-11-05,11_67,White,4000
1967-11-05,11_67,White,4000
1967-11-05,11_67,White,4000
1967-11-05,11_67,White,4000
1967-11-06,11_67,White,1000
1967-11-06,11_67,Blue,
1967-11-06,11_67,Blue,3000
1967-11-06,11_67,White,3000
1967-11-06,11_67,White,2000
1967-11-06,11_67,Orange,6700
1967-11-06,11_67,Orange,4000
1967-11-06,11_67,Orange,800
1967-11-06,11_67,Orange,2000
1967-11-06,11_67,White,4000
1967-11-07,11_67,Blue,900
1967-11-07,11_67,White,3000
1967-11-07,11_67,Orange,7000
1967-11-07,11_67,Orange,3800
1967-11-08,11_67,Orange,2850
1967-11-08,11_67,Orange,4000
1967-11-08,11_67,Orange,3700
1967-11-08,11_67,Orange,7550
1967-11-08,11_67,Blue,1800
1967-11-09,11_67,White,6500
1967-11-09,11_67,Orange,1600
1967-11-09,11_67,Orange,3900
1967-11-09,11_67,Orange,3700
1967-11-11,11_67,Orange,4000
1967-11-11,11_67,Orange,6700
1967-11-11,11_67,Orange,4000
1967-11-11,11_67,Orange,2450
1967-11-11,11_67,White,4000
1967-11-11,11_67,Blue,443
1967-11-11,11_67,Blue,
1967-11-12,11_67,Orange,3800
1967-11-12,11_67,Blue,
1967-11-12,11_67,Blue,
1967-11-12,11_67,Blue,443
1967-11-12,11_67,White,3850
1967-11-12,11_67,Orange,3300
1967-11-12,11_67,Orange,4700
1967-11-12,11_67,White,2500
1967-11-13,11_67,White,2000
1967-11-13,11_67,Blue,443
1967-11-13,11_67,White,2000
1967-11-13,11_67,White,4000
1967-11-13,11_67,Orange,4000
1967-11-13,11_67,White,4000
1967-11-14,11_67,Orange,4000
1967-11-14,11_67,Orange,4000
1967-11-14,11_67,White,3750
1967-11-14,11_67,White,4000
1967-11-14,11_67,Blue,443
1967-11-15,11_67,Orange,4000
1967-11-15,11_67,Orange,4000
1967-11-15,11_67,Orange,8000
1967-11-15,11_67,White,4000
1967-11-15,11_67,Blue,443
1967-11-15,11_67,White,3750
1967-11-16,11_67,Orange,2000
1967-11-16,11_67,Blue,
1967-11-16,11_67,Blue,443
1967-11-16,11_67,White,900
1967-11-16,11_67,Orange,8000
1967-11-16,11_67,White,3400
1967-11-16,11_67,Orange,3900
1967-11-16,11_67,Orange,4000
1967-11-17,11_67,Blue,
1967-11-17,11_67,Orange,4000
1967-11-17,11_67,Orange,4000
1967-11-17,11_67,Orange,4850
1967-11-17,11_67,Orange,4000
1967-11-17,11_67,Blue,443
1967-11-17,11_67,Blue,
1967-11-17,11_67,Blue,
1967-11-18,11_67,Orange,4000
1967-11-18,11_67,White,3900
1967-11-18,11_67,Orange,4000
1967-11-18,11_67,Orange,4000
1967-11-18,11_67,Orange,3400
1967-11-18,11_67,Orange,4000
1967-11-19,11_67,Orange,2900
1967-11-19,11_67,White,1000
1967-11-19,11_67,Orange,4600
1967-11-19,11_67,Orange,4000
1967-11-19,11_67,Orange,3000
1967-11-19,11_67,Orange,7425
1967-11-20,11_67,Orange,4000
1967-11-20,11_67,Orange,4000
